Record,XPath,Content
02784-metadata.xml,/metadata,"xmlns:mercury='http://purl.org/ornl/schema/mercury/terms/v1.0' Wallingford, H. R.World River Sediment Yields Databasehttp://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xmlhttp://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xmlhttp://www.fao.org/landandwater/default.stmhttp://www.fao.org/ag/agl/aglw/sediment/explcat.htmhttp://www.fao.org/ag/agl/aglw/sediment/sources.htmThis database contains data on annual sediment yields in worldwide rivers and reservoirs, searchable by river, country and continent. The database contains data for 869 rivers/reservoirs. The database was compiled from different sources by H. R. Wallingford, UK, on behalf of the FAO Land and Water Development Division. The database can be downloaded (Excel format - 1.8 MB) or searched online by the name of the river, the country, or the continent for which the user would like to see summary sedimentation data. From this data, you can discover explanations of the data and complete sedimentation records.1874010119911231FinalAs appropriate-18018090-90Parameter_Sensor_SourceRIVERS/STREAM HABITAT|ANALYSIS|FIELD INVESTIGATIONRIVERS/STREAMS|ANALYSIS|FIELD INVESTIGATIONSUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATIONSEDIMENT TRANSPORT|ANALYSIS|FIELD INVESTIGATIONSEDIMENTATION|ANALYSIS|FIELD INVESTIGATIONSEDIMENTS|ANALYSIS|FIELD INVESTIGATIONSUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATIONParameterRIVERS/STREAM HABITATSourceFIELD INVESTIGATIONSensorANALYSISPlace KeywordsGlobal (point)Wallingford, H. R.6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.orgUnited Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, ItalyFaures, Jean-Marc+39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax)6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.orgjeanmarc.faures@fao.orghttp://www.fao.org/ag/agl/aglw/PublicWorld River Sediment Yields Database. Available online at [http://www.fao.org/ag/agl/aglw/sediment/default.asp] from the United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy.20070925 154725Curtis, CarrollCurtis, Carroll+1-804-769-2495cncurtis@crosslink.netFGDC Content Standard for Digital Geospatial Metadata1874010119911231Global (point)-18018090-90AfricaAsiaCatchment areaDamsDischargeEOSDISEuropeHydroclimatology CollectionsNorth AmericaOceaniaPacificRainfallReservoirsRiver dischargeRiver flowsRiver sedimentsRiversRunoffSedimentSediment loadSediment yieldSedimentationSouth AmericaTributariesWatershedsRIVERS/STREAM HABITATANALYSISFIELD INVESTIGATIONAQUATIC ECOSYSTEMSBIOSPHERERIVERS/STREAMSANALYSISFIELD INVESTIGATIONSURFACE WATERTERRESTRIAL HYDROSPHERESUSPENDED SOLIDSANALYSISFIELD INVESTIGATIONWATER QUALITY/WATER CHEMISTRYTERRESTRIAL HYDROSPHERESEDIMENT TRANSPORTANALYSISFIELD INVESTIGATIONEROSION/SEDIMENTATIONLAND SURFACESEDIMENTATIONANALYSISFIELD INVESTIGATIONEROSION/SEDIMENTATIONLAND SURFACESEDIMENTSANALYSISFIELD INVESTIGATIONEROSION/SEDIMENTATIONLAND SURFACESUSPENDED SOLIDSANALYSISFIELD INVESTIGATIONEROSION/SEDIMENTATIONLAND SURFACEFIELD INVESTIGATION|ANALYSIS|RIVERS/STREAM HABITATFIELD INVESTIGATION|ANALYSIS|RIVERS/STREAMSFIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDSFIELD INVESTIGATION|ANALYSIS|SEDIMENT TRANSPORTFIELD INVESTIGATION|ANALYSIS|SEDIMENTATIONFIELD INVESTIGATION|ANALYSIS|SEDIMENTSFIELD INVESTIGATION|ANALYSIS|SUSPENDED SOLIDSWallingford, H. R.land-and-water@fao.orghttp://www.fao.org/ag/agl/aglw/sediment/default.aspWorld River Sediment Yields Database - SearchIn the fields at this web page, enter the name of the river, the country, or the continent for which you would like to see summary sedimentation data. Column headers can be clicked for an explanation of the data. By enabling the option reservoir you can restrict your search to those data sets that have been derived from reservoir sedimentation measurements. Clicking on 'View!' in the last column shows the complete sedimentation record.http://www.fao.org/ag/agl/aglw/sediment/sediment.xlsWorld River Sediment Yields Database - DownloadDownload the entire database in Excel format (1.8 MB).http://www.fao.org/landandwater/default.stmFAO Land and Water Development Division Home Pagehttp://www.fao.org/ag/agl/aglw/sediment/explcat.htmStructure and Categories for the World River Sediment Yields Databasehttp://www.fao.org/ag/agl/aglw/sediment/sources.htmInformation Sources for the World River Sediment Yields DatabaseVersion 4.7.5, Revision Date: 04 Apr 2006basic02.dtdjeanmarc.faures@fao.orgFaures, Jean-Marc+39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax)Created 20070925 144103 by 69.19.86.152Point64800http://www.fao.org/landandwater/default.stmFAO Land and Water Development Division Home Pagehttp://www.fao.org/ag/agl/aglw/sediment/explcat.htmStructure and Categories for the World River Sediment Yields Databasehttp://www.fao.org/ag/agl/aglw/sediment/sources.htmInformation Sources for the World River Sediment Yields Databasedatabase"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Wallingford, H. R."
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"World River Sediment Yields Database"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/alt_onlink,"http://daac.ornl.gov/metadata/bluangel_harvest/RGED/QC/basic/hydroclimatology/world_river_sediment_yields.xml"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/landandwater/default.stm"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/explcat.htm"
02784-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.fao.org/ag/agl/aglw/sediment/sources.htm"
02784-metadata.xml,/metadata/idinfo/descript/abstract,"This database contains data on annual sediment yields in worldwide rivers and reservoirs, searchable by river, country and continent. The database contains data for 869 rivers/reservoirs. The database was compiled from different sources by H. R. Wallingford, UK, on behalf of the FAO Land and Water Development Division. The database can be downloaded (Excel format - 1.8 MB) or searched online by the name of the river, the country, or the continent for which the user would like to see summary sedimentation data. From this data, you can discover explanations of the data and complete sedimentation records."
02784-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"18740101"
02784-metadata.xml,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19911231"
02784-metadata.xml,/metadata/idinfo/status/progress,"Final"
02784-metadata.xml,/metadata/idinfo/status/update,"As appropriate"
02784-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-180"
02784-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"180"
02784-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"90"
02784-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"-90"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"Parameter_Sensor_Source"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAM HABITAT|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAMS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"SUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"SEDIMENT TRANSPORT|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"SEDIMENTATION|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"SEDIMENTS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"SUSPENDED SOLIDS|ANALYSIS|FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"Parameter"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"RIVERS/STREAM HABITAT"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"Source"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"FIELD INVESTIGATION"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"Sensor"
02784-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"ANALYSIS"
02784-metadata.xml,/metadata/idinfo/keywords/place/placekt,"Place Keywords"
02784-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Global (point)"
02784-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntperp/cntper,"Wallingford, H. R."
02784-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntfax,"6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org"
02784-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntorg,"United Nations Food and Agriculture Organization, Land and Water Development Division, Water Resources, Development and Management Services, Viale delle Terme di Caracalla, Rome, Italy"
02784-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntperp/cntper,"Faures, Jean-Marc"
02784-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntvoice,"+39-06-5705-4243 (Phone) +39-06-5705-3152 (Fax)"
02784-metadata.xml,/metadata/distinfo/distrib/cntinfo/cntfax,"6.1.10.8 Contact Electronic Mail: INTERNET &gt; land-and-water@fao.org"
