Record,Concept,XPath,Content
00000-metadata.xml,Resource Title,/eml:eml/dataset/title,"Mangrove Forest Growth from the Shark River Slough, Everglades National Park, South Florida from January 1995 to May 2005"
00000-metadata.xml,Resource Creation/Revision Date,/eml:eml/dataset/pubDate,"2005-12-31"
00000-metadata.xml,Abstract,/eml:eml/dataset/abstract,"All mangrove trees having a diameter at breast high (DBH) greater than 2.5 cm were tagged in two 20 x 20 m plot in stations SRS4-6 and TS/Ph-8. Measurements in PLot Num1 began in 1995; measurements in Plot Num 2 began in 2001. Plot Num1 in TS/Ph-8 was established in 2001. DBH has been measured in the period 1995-2004. Mangrove species include Rhizophora mangle, Laguncularia racemosa, Avicennia germinans, Conacarpus erectus."
00000-metadata.xml,Metadata Contact,/eml:eml/dataset/metadataProvider,"Florida Coastal Everglades LTER Program Florida International University University Park OE 148 Miami FL 33199 USA 305-348-6054 fcelter@fiu.edu http://fcelter.fiu.edu"
00000-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Victor Rivera-Monroy Wetland Biogeochemistry Institute LTER Project Collaborator Department of Oceanography and Coastal Sciences Louisiana State University 3211 Energy, Coast, and Environment Building Baton Rouge LA 70803 USA (225) 578-2773 (225) 578-6423 vhrivera@lsu.edu http://www.oceanography.lsu.edu/"
00000-metadata.xml,Resource Contact,/eml:eml/dataset/contact,"Florida Coastal Everglades LTER Program Information Manager Florida International University University Park OE 148 Miami FL 33199 USA 305-348-6054 305-348-4096 fcelter@fiu.edu http://fcelter.fiu.edu"
00000-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/creator/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/metadataProvider/organizationName,"Florida Coastal Everglades LTER Program"
00000-metadata.xml,Organization Name,/eml:eml/dataset/associatedParty/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/associatedParty/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/associatedParty/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"Wetland Biogeochemistry Institute"
00000-metadata.xml,Organization Name,/eml:eml/dataset/contact/organizationName,"Florida Coastal Everglades LTER Program"
00000-metadata.xml,Organization Name,/eml:eml/dataset/publisher/organizationName,"Florida Coastal Everglades LTER Program"
00000-metadata.xml,Author,/eml:eml/dataset/creator,"Dr. Robert Twilley Wetland Biogeochemistry Institute LTER Project Collaborator Department of Oceanography and Coastal Sciences Louisiana State University 3211 Energy, Coast, and Environment Building Baton Rouge LA 70803 USA (225) 578-8806 (225) 578-6423 rtwilley@lsu.edu http://www.wetlandbiogeochemistry.lsu.edu/"
00000-metadata.xml,Author,/eml:eml/dataset/creator,"Dr. Victor Rivera-Monroy Wetland Biogeochemistry Institute LTER Project Collaborator Department of Oceanography and Coastal Sciences Louisiana State University 3211 Energy, Coast, and Environment Building Baton Rouge LA 70803 USA (225) 578-2773 (225) 578-6423 vhrivera@lsu.edu http://www.oceanography.lsu.edu/"
00000-metadata.xml,Author,/eml:eml/dataset/creator,"Mr. Edward Castaneda Wetland Biogeochemistry Institute LTER Masters Student Department of Oceanography and Coastal Sciences Louisiana State University 3211 Energy, Coast, and Environment Building Baton Rouge LA 70803 USA (225) 578-2773 (225) 578-6423 ecasta1@lsu.edu http://www.wetlandbiogeochemistry.lsu.edu/"
00000-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"rtwilley@lsu.edu"
00000-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"vhrivera@lsu.edu"
00000-metadata.xml,Author / Originator World Wide Web Address,/eml:eml/dataset/creator/electronicMailAddress,"ecasta1@lsu.edu"
00000-metadata.xml,Publication Date,/eml:eml/dataset/pubDate,"2005-12-31"
00000-metadata.xml,Publisher,/eml:eml/dataset/publisher,"Florida Coastal Everglades LTER Program Florida International University University Park OE 148 Miami FL 33199 USA 305-348-6054 fcelter@fiu.edu http://fcelter.fiu.edu"
00000-metadata.xml,Publisher URL,/eml:eml/dataset/publisher/electronicMailAddress,"fcelter@fiu.edu"
00000-metadata.xml,Publisher E-Mail,/eml:eml/dataset/publisher/electronicMailAddress,"fcelter@fiu.edu"
00000-metadata.xml,Resource Identifier,/eml:eml/@packageId,"knb-lter-fce.262.5"
00000-metadata.xml,Related Resource Identifier,/eml:eml/dataset/project/@id,"1"
00000-metadata.xml,Parent Identifier,/eml:eml/dataset/project/@id,"1"
00000-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"25.23269749"
00000-metadata.xml,Southernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,"24.91293492"
00000-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"25.40976421"
00000-metadata.xml,Northernmost Latitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,"25.76145171"
00000-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-81.07794623"
00000-metadata.xml,Westernmost Longitude,/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,"-81.07794623"
