Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition
LTER_2009,EML,00000-metadata.xml,Unknown,"knb-lter-sbc.3012.5",/eml:eml/@packageId,Undefined
LTER_2009,EML,00000-metadata.xml,Unknown,"system",/eml:eml/@scope,Undefined
LTER_2009,EML,00000-metadata.xml,Unknown,"knb",/eml:eml/@system,Undefined
LTER_2009,EML,00000-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.1 http://nis.lternet.edu/schemas/EML/eml-2.1.1/eml.xsd",/eml:eml/@xsi:schemaLocation,Undefined
LTER_2009,EML,00000-metadata.xml,Security Constraints,"uid=SBC,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2009,EML,00000-metadata.xml,Resource Access Constraints,"uid=SBC,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2009,EML,00000-metadata.xml,Metadata Access Constraints,"uid=SBC,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2009,EML,00000-metadata.xml,Metadata Use Constraints,"uid=SBC,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2009,EML,00000-metadata.xml,Resource Status,"uid=SBC,o=LTER,dc=ecoinformatics,dc=org all public read",/eml:eml/access,"/eml:eml/access"
LTER_2009,EML,00000-metadata.xml,Unknown,"3012",/eml:eml/dataset/@id,Undefined
LTER_2009,EML,00000-metadata.xml,Unknown,"knb-lter-sbc.3012",/eml:eml/dataset/alternateIdentifier,Undefined
LTER_2009,EML,00000-metadata.xml,Unknown,"Stream Discharge: RN01",/eml:eml/dataset/shortName,Undefined
LTER_2009,EML,00000-metadata.xml,Resource Title,"SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rincon Creek, Hwy 101 Culvert, North (RN01)",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2009,EML,00000-metadata.xml,Resource Long Name,"SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rincon Creek, Hwy 101 Culvert, North (RN01)",/eml:eml/dataset/title,"/eml:eml/*/title"
LTER_2009,EML,00000-metadata.xml,Author,"Santa Barbara Coastal LTER Marine Science Institute University of California Santa Barbara CA 93106 USA sbclter@msi.ucsb.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2009,EML,00000-metadata.xml,Author / Originator,"Santa Barbara Coastal LTER Marine Science Institute University of California Santa Barbara CA 93106 USA sbclter@msi.ucsb.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2009,EML,00000-metadata.xml,Author,"John M Melack Department of Ecology, Evolution and Marine Biology University of California Santa Barbara CA 93106-9620 US 805-893-3879 805-893-4724 melack@lifesci.ucsb.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2009,EML,00000-metadata.xml,Author / Originator,"John M Melack Department of Ecology, Evolution and Marine Biology University of California Santa Barbara CA 93106-9620 US 805-893-3879 805-893-4724 melack@lifesci.ucsb.edu",/eml:eml/dataset/creator,"/eml:eml/*/creator"
LTER_2009,EML,00000-metadata.xml,Resource Creation/Revision Date,"2010-06-14",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate"
LTER_2009,EML,00000-metadata.xml,Publication Date,"2010-06-14",/eml:eml/dataset/pubDate,"/eml:eml/*/pubDate"
LTER_2009,EML,00000-metadata.xml,Resource Language,"english",/eml:eml/dataset/language,"/eml:eml/@xml:lang|/eml:eml/*/language"
